observer,genotype,time_off_food_min,bends,additive,food,date,plate
JB,cest-1.2,5,4,0.5mM_Indole_plate,OP50,2023-04-05,370
JB,cest-1.2,5,3,0.5mM_Indole_plate,OP50,2023-04-05,370
JB,cest-1.2,5,3,0.5mM_Indole_plate,OP50,2023-04-05,370
JB,cest-1.2,5,3,0.5mM_Indole_plate,OP50,2023-04-05,370
JB,cest-1.2,5,2,0.5mM_Indole_plate,OP50,2023-04-05,370
JB,cest-1.2,5,3,0.5mM_Indole_plate,OP50,2023-04-05,370
JB,cest-1.2,5,3,0.5mM_Indole_plate,OP50,2023-04-05,370
JB,cest-1.2,5,3,0.5mM_Indole_plate,OP50,2023-04-05,370
JB,cest-1.2,5,2,0.5mM_Indole_plate,OP50,2023-04-05,370
JB,N2,5,2,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,2,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,3,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,4,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,4,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,3,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,2,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,4,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,3,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,2,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,3,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,4,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,3,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,2,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,4,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,2,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,3,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,2,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,2,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,3,EtOH_plate,OP50,2023-04-05,371
JB,N2,5,2,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,2,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,4,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,4,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,1,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,2,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,3,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,1,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,3,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,2,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,3,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,2,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,2,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,4,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,1,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,2,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,2,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,1,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,2,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,1,0.5mM_Indole_plate,OP50,2023-04-05,372
JB,N2,5,3,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,2,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,3,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,2,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,2,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,1,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,3,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,3,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,3,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,2,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,3,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,1,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,2,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,3,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,1,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,2,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,3,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,3,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,2,1to1000_IAA_plate,OP50,2023-04-14,373
JB,N2,5,3,1to1000_IAA_plate,OP50,2023-04-14,373
JB,cest-1.2,5,3,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,1,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,2,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,2,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,3,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,2,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,3,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,2,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,3,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,3,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,2,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,2,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,2,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,3,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,4,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,3,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,1,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,2,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,3,1to1000_IAA_plate,OP50,2023-04-14,374
JB,cest-1.2,5,1,1to1000_IAA_plate,OP50,2023-04-14,374
